 Tev(Myr)    type      Mo        Mt      log10(L)  log10(R) log10(Teff)  Mc        Menv              epoch      spin                                  
 3095.0378    5.0000    1.4387    1.4104    2.3902    1.4706    3.6255    0.5168  8.9363E-01   -440.5148  1.2165E+00
 3095.1028    5.0000    1.4387    1.4103    2.4007    1.4775    3.6247    0.5168  8.9357E-01   -440.5148  1.1804E+00
 3095.1665    5.0000    1.4387    1.4103    2.4113    1.4845    3.6238    0.5168  8.9350E-01   -440.5148  1.1453E+00
 3095.2288    5.0000    1.4387    1.4102    2.4218    1.4915    3.6230    0.5168  8.9343E-01   -440.5148  1.1113E+00
 3095.2898    5.0000    1.4387    1.4101    2.4323    1.4984    3.6221    0.5168  8.9336E-01   -440.5148  1.0782E+00
 3095.3496    5.0000    1.4387    1.4101    2.4428    1.5054    3.6213    0.5168  8.9328E-01   -440.5148  1.0461E+00
 3095.4082    5.0000    1.4387    1.4100    2.4534    1.5124    3.6204    0.5168  8.9321E-01   -440.5148  1.0149E+00
 3095.4658    5.0000    1.4387    1.4099    2.4639    1.5194    3.6196    0.5168  8.9314E-01   -440.5148  9.8467E-01
 3095.5222    5.0000    1.4387    1.4098    2.4744    1.5264    3.6187    0.5168  8.9306E-01   -440.5148  9.5527E-01
 3095.5774    5.0000    1.4387    1.4097    2.4850    1.5334    3.6178    0.5168  8.9298E-01   -440.5148  9.2672E-01
 3095.6313    5.0000    1.4387    1.4097    2.4955    1.5404    3.6170    0.5168  8.9290E-01   -440.5148  8.9900E-01
 3095.6843    5.0000    1.4387    1.4096    2.5060    1.5474    3.6161    0.5168  8.9282E-01   -440.5148  8.7208E-01
 3095.7363    5.0000    1.4387    1.4095    2.5165    1.5544    3.6152    0.5168  8.9274E-01   -440.5148  8.4595E-01
 3095.7874    5.0000    1.4387    1.4094    2.5271    1.5614    3.6143    0.5168  8.9265E-01   -440.5148  8.2057E-01
 3095.8372    5.0000    1.4387    1.4093    2.5376    1.5685    3.6134    0.5168  8.9256E-01   -440.5148  7.9593E-01
 3095.8860    5.0000    1.4387    1.4092    2.5481    1.5755    3.6125    0.5168  8.9247E-01   -440.5148  7.7201E-01
 3095.9341    5.0000    1.4387    1.4092    2.5587    1.5826    3.6117    0.5168  8.9238E-01   -440.5148  7.4879E-01
 3095.9810    5.0000    1.4387    1.4091    2.5692    1.5896    3.6108    0.5168  8.9229E-01   -440.5148  7.2624E-01
 3096.0271    5.0000    1.4387    1.4090    2.5797    1.5967    3.6099    0.5168  8.9220E-01   -440.5148  7.0435E-01
 3096.0720    5.0000    1.4387    1.4089    2.5902    1.6037    3.6090    0.5168  8.9210E-01   -440.5148  6.8309E-01
 3096.1162    5.0000    1.4387    1.4088    2.6008    1.6108    3.6081    0.5168  8.9200E-01   -440.5148  6.6246E-01
 3096.1597    5.0000    1.4387    1.4087    2.6113    1.6179    3.6072    0.5168  8.9190E-01   -440.5148  6.4243E-01
 3096.2021    5.0000    1.4387    1.4086    2.6218    1.6250    3.6062    0.5168  8.9180E-01   -440.5148  6.2299E-01
 3096.2437    5.0000    1.4387    1.4085    2.6324    1.6321    3.6053    0.5168  8.9170E-01   -440.5148  6.0411E-01
 3096.2844    5.0000    1.4387    1.4084    2.6429    1.6392    3.6044    0.5168  8.9159E-01   -440.5148  5.8579E-01
 3096.3245    5.0000    1.4387    1.4083    2.6534    1.6463    3.6035    0.5168  8.9148E-01   -440.5148  5.6800E-01
 3096.3635    5.0000    1.4387    1.4081    2.6639    1.6534    3.6026    0.5168  8.9137E-01   -440.5148  5.5074E-01
 3096.4019    5.0000    1.4387    1.4080    2.6745    1.6605    3.6017    0.5168  8.9126E-01   -440.5148  5.3398E-01
 3096.4395    5.0000    1.4387    1.4079    2.6850    1.6676    3.6007    0.5168  8.9114E-01   -440.5148  5.1772E-01
 3096.4763    5.0000    1.4387    1.4078    2.6955    1.6747    3.5998    0.5168  8.9102E-01   -440.5148  5.0193E-01
 3096.5125    5.0000    1.4387    1.4077    2.7061    1.6818    3.5989    0.5168  8.9090E-01   -440.5148  4.8661E-01
 3096.5479    5.0000    1.4387    1.4076    2.7166    1.6890    3.5979    0.5168  8.9078E-01   -440.5148  4.7173E-01
 3096.5825    5.0000    1.4387    1.4074    2.7271    1.6961    3.5970    0.5168  8.9066E-01   -440.5148  4.5730E-01
 3096.6165    5.0000    1.4387    1.4073    2.7377    1.7033    3.5960    0.5168  8.9053E-01   -440.5148  4.4329E-01
 3096.6499    5.0000    1.4387    1.4072    2.7482    1.7104    3.5951    0.5168  8.9040E-01   -440.5148  4.2969E-01
 3096.6826    5.0000    1.4387    1.4070    2.7587    1.7176    3.5942    0.5168  8.9026E-01   -440.5148  4.1649E-01
 3096.7146    5.0000    1.4387    1.4069    2.7692    1.7247    3.5932    0.5168  8.9013E-01   -440.5148  4.0369E-01
 3096.7458    5.0000    1.4387    1.4068    2.7798    1.7319    3.5923    0.5168  8.8999E-01   -440.5148  3.9126E-01
 3096.7766    5.0000    1.4387    1.4066    2.7903    1.7391    3.5913    0.5168  8.8985E-01   -440.5148  3.7919E-01
 3096.8066    5.0000    1.4387    1.4065    2.8008    1.7463    3.5903    0.5168  8.8970E-01   -440.5148  3.6749E-01
 3096.8362    5.0000    1.4387    1.4063    2.8114    1.7535    3.5894    0.5168  8.8955E-01   -440.5148  3.5613E-01
 3096.8652    5.0000    1.4387    1.4062    2.8219    1.7607    3.5884    0.5168  8.8940E-01   -440.5148  3.4511E-01
 3096.8936    5.0000    1.4387    1.4060    2.8324    1.7679    3.5874    0.5168  8.8925E-01   -440.5148  3.3441E-01
 3096.9211    5.0000    1.4387    1.4059    2.8429    1.7751    3.5865    0.5168  8.8909E-01   -440.5148  3.2403E-01
 3096.9485    5.0000    1.4387    1.4057    2.8535    1.7823    3.5855    0.5168  8.8893E-01   -440.5148  3.1396E-01
 3096.9751    5.0000    1.4387    1.4055    2.8640    1.7895    3.5845    0.5168  8.8877E-01   -440.5148  3.0419E-01
 3097.0012    5.0000    1.4387    1.4054    2.8745    1.7967    3.5836    0.5168  8.8860E-01   -440.5148  2.9470E-01
 3097.0269    5.0000    1.4387    1.4052    2.8851    1.8039    3.5826    0.5168  8.8843E-01   -440.5148  2.8550E-01
 3097.0520    5.0000    1.4387    1.4050    2.8956    1.8112    3.5816    0.5168  8.8825E-01   -440.5148  2.7658E-01
 3097.0767    5.0000    1.4387    1.4048    2.9061    1.8184    3.5806    0.5168  8.8808E-01   -440.5148  2.6791E-01
 3097.1006    5.0000    1.4387    1.4047    2.9166    1.8256    3.5796    0.5168  8.8789E-01   -440.5148  2.5951E-01
 3097.1243    5.0000    1.4387    1.4045    2.9272    1.8329    3.5786    0.5168  8.8771E-01   -440.5148  2.5135E-01
 3097.1475    5.0000    1.4387    1.4043    2.9377    1.8401    3.5776    0.5168  8.8752E-01   -440.5148  2.4344E-01
 3097.1702    5.0000    1.4387    1.4041    2.9482    1.8474    3.5766    0.5168  8.8732E-01   -440.5148  2.3576E-01
 3097.1924    5.0000    1.4387    1.4039    2.9588    1.8546    3.5756    0.5168  8.8713E-01   -440.5148  2.2832E-01
 3097.2141    5.0000    1.4387    1.4037    2.9693    1.8619    3.5746    0.5168  8.8692E-01   -440.5148  2.2109E-01
 3097.2356    5.0000    1.4387    1.4035    2.9798    1.8692    3.5736    0.5168  8.8672E-01   -440.5148  2.1408E-01
 3097.2566    5.0000    1.4387    1.4033    2.9903    1.8765    3.5726    0.5168  8.8651E-01   -440.5148  2.0728E-01
 3097.2771    5.0000    1.4387    1.4031    3.0009    1.8838    3.5716    0.5168  8.8629E-01   -440.5148  2.0068E-01
 3097.2971    5.0000    1.4387    1.4028    3.0114    1.8910    3.5706    0.5168  8.8607E-01   -440.5148  1.9428E-01
 3097.3169    5.0000    1.4387    1.4026    3.0219    1.8983    3.5696    0.5168  8.8585E-01   -440.5148  1.8807E-01
 3097.3362    5.0000    1.4387    1.4024    3.0325    1.9056    3.5686    0.5168  8.8562E-01   -440.5148  1.8204E-01
 3097.3550    5.0000    1.4387    1.4022    3.0430    1.9129    3.5675    0.5168  8.8539E-01   -440.5148  1.7620E-01
 3097.3735    5.0000    1.4387    1.4019    3.0535    1.9202    3.5665    0.5168  8.8515E-01   -440.5148  1.7053E-01
 3097.3918    5.0000    1.4387    1.4017    3.0640    1.9276    3.5655    0.5168  8.8490E-01   -440.5148  1.6503E-01
 3097.4097    5.0000    1.4387    1.4014    3.0746    1.9349    3.5645    0.5168  8.8465E-01   -440.5148  1.5969E-01
 3097.4270    5.0000    1.4387    1.4012    3.0851    1.9422    3.5634    0.5168  8.8440E-01   -440.5148  1.5452E-01
 3097.4441    5.0000    1.4387    1.4009    3.0956    1.9495    3.5624    0.5168  8.8414E-01   -440.5148  1.4950E-01
 3097.4609    5.0000    1.4387    1.4006    3.1062    1.9569    3.5614    0.5168  8.8387E-01   -440.5148  1.4463E-01
 3097.4773    5.0000    1.4387    1.4004    3.1167    1.9642    3.5603    0.5168  8.8360E-01   -440.5148  1.3990E-01
 3097.4934    5.0000    1.4387    1.4001    3.1272    1.9716    3.5593    0.5168  8.8332E-01   -440.5148  1.3532E-01
 3097.5093    5.0000    1.4387    1.3998    3.1377    1.9789    3.5583    0.5168  8.8304E-01   -440.5148  1.3087E-01
 3097.5247    5.0000    1.4387    1.3995    3.1483    1.9863    3.5572    0.5168  8.8275E-01   -440.5148  1.2656E-01
 3097.5398    5.0000    1.4387    1.3992    3.1588    1.9936    3.5562    0.5168  8.8246E-01   -440.5148  1.2237E-01
 3097.5547    5.0000    1.4387    1.3989    3.1693    2.0010    3.5551    0.5168  8.8216E-01   -440.5148  1.1832E-01
 3097.5691    5.0000    1.4387    1.3986    3.1799    2.0084    3.5541    0.5168  8.8185E-01   -440.5148  1.1438E-01
 3097.5835    5.0000    1.4387    1.3983    3.1904    2.0157    3.5530    0.5168  8.8153E-01   -440.5148  1.1056E-01
 3097.5974    5.0000    1.4387    1.3980    3.2009    2.0231    3.5519    0.5168  8.8121E-01   -440.5148  1.0686E-01
 3097.6111    5.0000    1.4387    1.3977    3.2114    2.0305    3.5509    0.5168  8.8088E-01   -440.5148  1.0326E-01
 3097.6245    5.0000    1.4387    1.3973    3.2220    2.0379    3.5498    0.5168  8.8055E-01   -440.5148  9.9780E-02
 3097.6377    5.0000    1.4387    1.3970    3.2325    2.0453    3.5488    0.5168  8.8021E-01   -440.5148  9.6400E-02
 3097.6506    5.0000    1.4387    1.3966    3.2430    2.0527    3.5477    0.5168  8.7986E-01   -440.5148  9.3122E-02
 3097.6631    5.0000    1.4387    1.3963    3.2536    2.0601    3.5466    0.5168  8.7950E-01   -440.5148  8.9942E-02
 3097.6755    5.0000    1.4387    1.3959    3.2641    2.0675    3.5455    0.5168  8.7913E-01   -440.5148  8.6858E-02
 3097.6877    5.0000    1.4387    1.3955    3.2746    2.0749    3.5445    0.5168  8.7876E-01   -440.5148  8.3867E-02
 3097.6997    5.0000    1.4387    1.3951    3.2851    2.0823    3.5434    0.5168  8.7838E-01   -440.5148  8.0966E-02
 3097.7112    5.0000    1.4387    1.3948    3.2957    2.0897    3.5423    0.5168  8.7799E-01   -440.5148  7.8152E-02
 3097.7227    5.0000    1.4387    1.3944    3.3062    2.0972    3.5412    0.5168  8.7759E-01   -440.5148  7.5423E-02
 3097.7339    5.0000    1.4387    1.3940    3.3167    2.1046    3.5402    0.5168  8.7719E-01   -440.5148  7.2776E-02
 3097.7449    5.0000    1.4387    1.3935    3.3273    2.1120    3.5391    0.5168  8.7677E-01   -440.5148  7.0209E-02
 3097.7556    5.0000    1.4387    1.3931    3.3378    2.1195    3.5380    0.5168  8.7635E-01   -440.5148  6.7720E-02
 3097.7661    5.0000    1.4387    1.3927    3.3483    2.1269    3.5369    0.5168  8.7592E-01   -440.5148  6.5306E-02
 3097.7764    5.0000    1.4387    1.3922    3.3588    2.1344    3.5358    0.5168  8.7547E-01   -440.5148  6.2966E-02
 3097.7866    5.0000    1.4387    1.3918    3.3694    2.1418    3.5347    0.5168  8.7502E-01   -440.5148  6.0696E-02
 3097.7964    5.0000    1.4387    1.3913    3.3799    2.1493    3.5336    0.5168  8.7456E-01   -440.5148  5.8495E-02
 3097.8062    5.0000    1.4387    1.3909    3.3904    2.1568    3.5325    0.5168  8.7409E-01   -440.5148  5.6361E-02
 3097.8157    5.0000    1.4387    1.3904    3.4010    2.1642    3.5314    0.5168  8.7360E-01   -440.5148  5.4293E-02
 3097.8250    5.0000    1.4387    1.3899    3.4115    2.1717    3.5303    0.5168  8.7311E-01   -440.5148  5.2287E-02
 3097.8342    5.0000    1.4387    1.3894    3.4220    2.1792    3.5292    0.5168  8.7261E-01   -440.5148  5.0343E-02
 3097.8430    5.0000    1.4387    1.3889    3.4325    2.1867    3.5281    0.5168  8.7209E-01   -440.5148  4.8459E-02
 3097.8518    5.0000    1.4387    1.3883    3.4431    2.1942    3.5270    0.5168  8.7157E-01   -440.5148  4.6632E-02
 3097.8606    5.0000    1.4387    1.3878    3.4536    2.2016    3.5258    0.5168  8.7103E-01   -440.5148  4.4862E-02
 3097.8689    5.0000    1.4387    1.3872    3.4641    2.2091    3.5247    0.5168  8.7048E-01   -440.5148  4.3147E-02
 3097.8772    5.0000    1.4387    1.3867    3.4747    2.2166    3.5236    0.5168  8.6992E-01   -440.5148  4.1485E-02
 3097.8853    5.0000    1.4387    1.3861    3.4852    2.2242    3.5225    0.5168  8.6934E-01   -440.5148  3.9875E-02
 3097.8933    5.0000    1.4387    1.3855    3.4957    2.2317    3.5214    0.5168  8.6876E-01   -440.5148  3.8315E-02
 3097.9011    5.0000    1.4387    1.3849    3.5062    2.2392    3.5202    0.5168  8.6816E-01   -440.5148  3.6804E-02
 3097.9087    5.0000    1.4387    1.3843    3.5168    2.2467    3.5191    0.5168  8.6754E-01   -440.5148  3.5342E-02
 3097.9160    5.0000    1.4387    1.3837    3.5273    2.2542    3.5180    0.5168  8.6692E-01   -440.5148  3.3925E-02
 3097.9233    5.0000    1.4387    1.3830    3.5378    2.2618    3.5168    0.5168  8.6628E-01   -440.5148  3.2554E-02
 3097.9307    5.0000    1.4387    1.3824    3.5484    2.2693    3.5157    0.5168  8.6562E-01   -440.5148  3.1228E-02
 3097.9377    5.0000    1.4387    1.3817    3.5589    2.2768    3.5146    0.5168  8.6496E-01   -440.5148  2.9944E-02
 3097.9446    5.0000    1.4387    1.3810    3.5694    2.2844    3.5134    0.5168  8.6427E-01   -440.5148  2.8702E-02
 3097.9512    5.0000    1.4387    1.3803    3.5799    2.2919    3.5123    0.5168  8.6357E-01   -440.5148  2.7501E-02
 3097.9578    5.0000    1.4387    1.3796    3.5873    2.2972    3.5115    0.5168  8.6286E-01   -440.5148  2.6650E-02
 3097.9741    5.0000    1.4387    1.3778    3.6005    2.3068    3.5100    0.5168  8.6105E-01   -440.5148  2.5118E-02
 3097.9902    5.0000    1.4387    1.3759    3.6137    2.3163    3.5085    0.5168  8.5917E-01   -440.5148  2.3654E-02
 3097.9941    6.0000    1.4387    1.3754    3.6170    2.3187    3.5082    0.5168  8.5867E-01   -440.5148  2.3292E-02
 3097.9993    6.0000    1.4387    1.3748    3.6177    2.3192    3.5081    0.5170  8.5786E-01   -440.5148  2.3161E-02
 3098.0042    6.0000    1.4387    1.3742    3.6183    2.3198    3.5080    0.5171  8.5705E-01   -440.5148  2.3030E-02
 3098.0093    6.0000    1.4387    1.3736    3.6190    2.3203    3.5079    0.5173  8.5624E-01   -440.5148  2.2900E-02
 3098.0142    6.0000    1.4387    1.3729    3.6197    2.3208    3.5078    0.5175  8.5542E-01   -440.5148  2.2770E-02
 3098.0193    6.0000    1.4387    1.3723    3.6203    2.3213    3.5077    0.5177  8.5460E-01   -440.5148  2.2641E-02
 3098.0242    6.0000    1.4387    1.3716    3.6210    2.3218    3.5076    0.5179  8.5378E-01   -440.5148  2.2511E-02
 3098.0293    6.0000    1.4387    1.3710    3.6217    2.3224    3.5075    0.5181  8.5296E-01   -440.5148  2.2383E-02
 3098.0342    6.0000    1.4387    1.3704    3.6223    2.3229    3.5074    0.5182  8.5213E-01   -440.5148  2.2254E-02
 3098.0393    6.0000    1.4387    1.3697    3.6230    2.3234    3.5073    0.5184  8.5130E-01   -440.5148  2.2126E-02
 3098.0442    6.0000    1.4387    1.3691    3.6237    2.3240    3.5072    0.5186  8.5047E-01   -440.5148  2.1998E-02
 3098.0493    6.0000    1.4387    1.3684    3.6243    2.3245    3.5071    0.5188  8.4964E-01   -440.5148  2.1871E-02
 3098.0542    6.0000    1.4387    1.3678    3.6250    2.3250    3.5070    0.5190  8.4881E-01   -440.5148  2.1744E-02
 3098.0593    6.0000    1.4387    1.3671    3.6257    2.3255    3.5069    0.5192  8.4797E-01   -440.5148  2.1617E-02
 3098.0642    6.0000    1.4387    1.3665    3.6264    2.3261    3.5068    0.5193  8.4713E-01   -440.5148  2.1491E-02
 3098.0693    6.0000    1.4387    1.3658    3.6270    2.3266    3.5067    0.5195  8.4629E-01   -440.5148  2.1365E-02
 3098.0742    6.0000    1.4387    1.3652    3.6277    2.3271    3.5066    0.5197  8.4544E-01   -440.5148  2.1239E-02
 3098.0793    6.0000    1.4387    1.3645    3.6284    2.3277    3.5065    0.5199  8.4459E-01   -440.5148  2.1114E-02
 3098.0842    6.0000    1.4387    1.3638    3.6291    2.3282    3.5064    0.5201  8.4374E-01   -440.5148  2.0989E-02
 3098.0891    6.0000    1.4387    1.3632    3.6297    2.3287    3.5063    0.5203  8.4289E-01   -440.5148  2.0864E-02
 3098.0942    6.0000    1.4387    1.3625    3.6304    2.3293    3.5062    0.5205  8.4204E-01   -440.5148  2.0740E-02
 3098.0991    6.0000    1.4387    1.3618    3.6311    2.3298    3.5061    0.5207  8.4118E-01   -440.5148  2.0616E-02
 3098.1042    6.0000    1.4387    1.3612    3.6318    2.3303    3.5060    0.5209  8.4032E-01   -440.5148  2.0493E-02
 3098.1091    6.0000    1.4387    1.3605    3.6324    2.3309    3.5059    0.5210  8.3946E-01   -440.5148  2.0370E-02
 3098.1143    6.0000    1.4387    1.3598    3.6331    2.3314    3.5058    0.5212  8.3859E-01   -440.5148  2.0247E-02
 3098.1191    6.0000    1.4387    1.3591    3.6338    2.3319    3.5057    0.5214  8.3773E-01   -440.5148  2.0125E-02
 3098.1243    6.0000    1.4387    1.3585    3.6345    2.3325    3.5056    0.5216  8.3686E-01   -440.5148  2.0003E-02
 3098.1292    6.0000    1.4387    1.3578    3.6352    2.3330    3.5056    0.5218  8.3599E-01   -440.5148  1.9881E-02
 3098.1343    6.0000    1.4387    1.3571    3.6358    2.3336    3.5055    0.5220  8.3511E-01   -440.5148  1.9760E-02
 3098.1392    6.0000    1.4387    1.3564    3.6365    2.3341    3.5054    0.5222  8.3423E-01   -440.5148  1.9639E-02
 3098.1443    6.0000    1.4387    1.3557    3.6372    2.3346    3.5053    0.5224  8.3335E-01   -440.5148  1.9518E-02
 3098.1492    6.0000    1.4387    1.3550    3.6379    2.3352    3.5052    0.5226  8.3247E-01   -440.5148  1.9398E-02
 3098.1543    6.0000    1.4387    1.3543    3.6386    2.3357    3.5051    0.5228  8.3159E-01   -440.5148  1.9278E-02
 3098.1592    6.0000    1.4387    1.3536    3.6393    2.3363    3.5050    0.5229  8.3070E-01   -440.5148  1.9159E-02
 3098.1643    6.0000    1.4387    1.3529    3.6399    2.3368    3.5049    0.5231  8.2981E-01   -440.5148  1.9040E-02
 3098.1692    6.0000    1.4387    1.3522    3.6406    2.3373    3.5048    0.5233  8.2891E-01   -440.5148  1.8921E-02
 3098.1743    6.0000    1.4387    1.3515    3.6413    2.3379    3.5047    0.5235  8.2802E-01   -440.5148  1.8803E-02
 3098.1792    6.0000    1.4387    1.3508    3.6420    2.3384    3.5046    0.5237  8.2712E-01   -440.5148  1.8685E-02
 3098.1843    6.0000    1.4387    1.3501    3.6427    2.3390    3.5045    0.5239  8.2622E-01   -440.5148  1.8567E-02
 3098.1892    6.0000    1.4387    1.3494    3.6434    2.3395    3.5043    0.5241  8.2532E-01   -440.5148  1.8450E-02
 3098.1943    6.0000    1.4387    1.3487    3.6441    2.3401    3.5042    0.5243  8.2441E-01   -440.5148  1.8333E-02
 3098.1992    6.0000    1.4387    1.3480    3.6448    2.3406    3.5041    0.5245  8.2350E-01   -440.5148  1.8217E-02
 3098.2043    6.0000    1.4387    1.3473    3.6455    2.3412    3.5040    0.5247  8.2259E-01   -440.5148  1.8101E-02
 3098.2092    6.0000    1.4387    1.3466    3.6462    2.3417    3.5039    0.5249  8.2167E-01   -440.5148  1.7985E-02
 3098.2141    6.0000    1.4387    1.3458    3.6468    2.3423    3.5038    0.5251  8.2076E-01   -440.5148  1.7870E-02
 3098.2192    6.0000    1.4387    1.3451    3.6475    2.3428    3.5037    0.5253  8.1984E-01   -440.5148  1.7755E-02
 3098.2241    6.0000    1.4387    1.3444    3.6482    2.3434    3.5036    0.5255  8.1891E-01   -440.5148  1.7640E-02
 3098.2292    6.0000    1.4387    1.3436    3.6489    2.3439    3.5035    0.5257  8.1799E-01   -440.5148  1.7526E-02
 3098.2341    6.0000    1.4387    1.3429    3.6496    2.3445    3.5034    0.5259  8.1706E-01   -440.5148  1.7412E-02
 3098.2393    6.0000    1.4387    1.3422    3.6503    2.3450    3.5033    0.5261  8.1613E-01   -440.5148  1.7299E-02
 3098.2441    6.0000    1.4387    1.3414    3.6510    2.3456    3.5032    0.5263  8.1519E-01   -440.5148  1.7186E-02
 3098.2493    6.0000    1.4387    1.3407    3.6517    2.3462    3.5031    0.5264  8.1426E-01   -440.5148  1.7073E-02
 3098.2542    6.0000    1.4387    1.3400    3.6524    2.3467    3.5030    0.5266  8.1332E-01   -440.5148  1.6961E-02
 3098.2593    6.0000    1.4387    1.3392    3.6531    2.3473    3.5029    0.5268  8.1237E-01   -440.5148  1.6849E-02
 3098.2642    6.0000    1.4387    1.3385    3.6538    2.3478    3.5028    0.5270  8.1143E-01   -440.5148  1.6737E-02
 3098.2693    6.0000    1.4387    1.3377    3.6545    2.3484    3.5027    0.5272  8.1048E-01   -440.5148  1.6626E-02
 3098.2742    6.0000    1.4387    1.3370    3.6552    2.3489    3.5026    0.5274  8.0953E-01   -440.5148  1.6515E-02
 3098.2793    6.0000    1.4387    1.3362    3.6559    2.3495    3.5025    0.5276  8.0857E-01   -440.5148  1.6405E-02
 3098.2842    6.0000    1.4387    1.3355    3.6566    2.3501    3.5024    0.5278  8.0761E-01   -440.5148  1.6294E-02
 3098.2893    6.0000    1.4387    1.3347    3.6573    2.3506    3.5023    0.5280  8.0665E-01   -440.5148  1.6185E-02
 3098.2942    6.0000    1.4387    1.3339    3.6580    2.3512    3.5022    0.5282  8.0569E-01   -440.5148  1.6075E-02
 3098.2993    6.0000    1.4387    1.3332    3.6588    2.3518    3.5021    0.5284  8.0472E-01   -440.5148  1.5967E-02
 3098.3042    6.0000    1.4387    1.3324    3.6595    2.3523    3.5020    0.5286  8.0375E-01   -440.5148  1.5858E-02
 3098.3093    6.0000    1.4387    1.3316    3.6602    2.3529    3.5019    0.5288  8.0278E-01   -440.5148  1.5750E-02
 3098.3142    6.0000    1.4387    1.3309    3.6609    2.3534    3.5018    0.5290  8.0181E-01   -440.5148  1.5642E-02
 3098.3193    6.0000    1.4387    1.3301    3.6616    2.3540    3.5017    0.5292  8.0083E-01   -440.5148  1.5535E-02
 3098.3242    6.0000    1.4387    1.3293    3.6623    2.3546    3.5016    0.5294  7.9985E-01   -440.5148  1.5428E-02
 3098.3293    6.0000    1.4387    1.3285    3.6630    2.3551    3.5014    0.5297  7.9886E-01   -440.5148  1.5321E-02
 3098.3342    6.0000    1.4387    1.3277    3.6637    2.3557    3.5013    0.5299  7.9787E-01   -440.5148  1.5215E-02
 3098.3391    6.0000    1.4387    1.3269    3.6644    2.3563    3.5012    0.5301  7.9688E-01   -440.5148  1.5109E-02
 3098.3442    6.0000    1.4387    1.3262    3.6651    2.3569    3.5011    0.5303  7.9589E-01   -440.5148  1.5004E-02
 3098.3491    6.0000    1.4387    1.3254    3.6659    2.3574    3.5010    0.5305  7.9489E-01   -440.5148  1.4898E-02
 3098.3542    6.0000    1.4387    1.3246    3.6666    2.3580    3.5009    0.5307  7.9389E-01   -440.5148  1.4794E-02
 3098.3591    6.0000    1.4387    1.3238    3.6673    2.3586    3.5008    0.5309  7.9289E-01   -440.5148  1.4689E-02
 3098.3643    6.0000    1.4387    1.3230    3.6680    2.3591    3.5007    0.5311  7.9188E-01   -440.5148  1.4586E-02
 3098.3691    6.0000    1.4387    1.3222    3.6687    2.3597    3.5006    0.5313  7.9087E-01   -440.5148  1.4482E-02
 3098.3743    6.0000    1.4387    1.3213    3.6694    2.3603    3.5005    0.5315  7.8986E-01   -440.5148  1.4379E-02
 3098.3792    6.0000    1.4387    1.3205    3.6702    2.3609    3.5004    0.5317  7.8884E-01   -440.5148  1.4276E-02
 3098.3843    6.0000    1.4387    1.3197    3.6709    2.3614    3.5003    0.5319  7.8782E-01   -440.5148  1.4174E-02
 3098.3892    6.0000    1.4387    1.3189    3.6716    2.3620    3.5002    0.5321  7.8680E-01   -440.5148  1.4072E-02
 3098.3943    6.0000    1.4387    1.3181    3.6723    2.3626    3.5001    0.5323  7.8577E-01   -440.5148  1.3970E-02
 3098.3992    6.0000    1.4387    1.3173    3.6730    2.3632    3.4999    0.5325  7.8474E-01   -440.5148  1.3869E-02
 3098.4043    6.0000    1.4387    1.3164    3.6738    2.3638    3.4998    0.5327  7.8371E-01   -440.5148  1.3768E-02
 3098.4092    6.0000    1.4387    1.3156    3.6745    2.3643    3.4997    0.5329  7.8267E-01   -440.5148  1.3668E-02
 3098.4143    6.0000    1.4387    1.3148    3.6752    2.3649    3.4996    0.5331  7.8164E-01   -440.5148  1.3568E-02
 3098.4192    6.0000    1.4387    1.3139    3.6759    2.3655    3.4995    0.5334  7.8059E-01   -440.5148  1.3468E-02
 3098.4243    6.0000    1.4387    1.3131    3.6767    2.3661    3.4994    0.5336  7.7955E-01   -440.5148  1.3369E-02
 3098.4292    6.0000    1.4387    1.3123    3.6774    2.3667    3.4993    0.5338  7.7850E-01   -440.5148  1.3270E-02
 3098.4343    6.0000    1.4387    1.3114    3.6781    2.3673    3.4992    0.5340  7.7744E-01   -440.5148  1.3171E-02
 3098.4392    6.0000    1.4387    1.3106    3.6788    2.3678    3.4991    0.5342  7.7639E-01   -440.5148  1.3073E-02
 3098.4443    6.0000    1.4387    1.3097    3.6796    2.3684    3.4990    0.5344  7.7533E-01   -440.5148  1.2976E-02
 3098.4492    6.0000    1.4387    1.3089    3.6803    2.3690    3.4988    0.5346  7.7426E-01   -440.5148  1.2878E-02
 3098.4543    6.0000    1.4387    1.3080    3.6810    2.3696    3.4987    0.5348  7.7320E-01   -440.5148  1.2781E-02
 3098.4592    6.0000    1.4387    1.3072    3.6818    2.3702    3.4986    0.5350  7.7212E-01   -440.5148  1.2685E-02
 3098.4641    6.0000    1.4387    1.3063    3.6825    2.3708    3.4985    0.5353  7.7105E-01   -440.5148  1.2589E-02
 3098.4692    6.0000    1.4387    1.3054    3.6832    2.3714    3.4984    0.5355  7.6997E-01   -440.5148  1.2493E-02
 3098.4741    6.0000    1.4387    1.3046    3.6840    2.3720    3.4983    0.5357  7.6889E-01   -440.5148  1.2398E-02
 3098.4792    6.0000    1.4387    1.3037    3.6847    2.3725    3.4982    0.5359  7.6781E-01   -440.5148  1.2303E-02
 3098.4841    6.0000    1.4387    1.3028    3.6854    2.3731    3.4981    0.5361  7.6672E-01   -440.5148  1.2208E-02
 3098.4893    6.0000    1.4387    1.3019    3.6862    2.3737    3.4979    0.5363  7.6563E-01   -440.5148  1.2114E-02
